time_s,rate_bits_per_second,cumulative_rate_integral_bits
-282.0,0.0,0.0
-280.0,0.0,0.0
-278.0,0.0,0.0
-276.0,0.0,0.0
-274.0,0.0,0.0
-272.0,0.0,0.0
-270.0,0.0,0.0
-268.0,0.0,0.0
-266.0,0.0,0.0
-264.0,0.0,0.0
-262.0,0.0,0.0
-260.0,0.0,0.0
-258.0,0.0,0.0
-256.0,0.0,0.0
-254.0,0.0,0.0
-252.0,0.0,0.0
-250.0,0.0,0.0
-248.0,0.0,0.0
-246.0,0.0,0.0
-244.0,0.0,0.0
-242.0,0.0,0.0
-240.0,0.0,0.0
-238.0,0.0,0.0
-236.0,0.0,0.0
-234.0,0.0,0.0
-232.0,0.0,0.0
-230.0,0.0,0.0
-228.0,0.0,0.0
-226.0,0.0,0.0
-224.0,0.0,0.0
-222.0,0.0,0.0
-220.0,0.0,0.0
-218.0,0.0,0.0
-216.0,0.0,0.0
-214.0,0.0,0.0
-212.0,0.0,0.0
-210.0,0.0,0.0
-208.0,0.0,0.0
-206.0,0.0,0.0
-204.0,0.0,0.0
-202.0,0.0,0.0
-200.0,0.0,0.0
-198.0,0.0,0.0
-196.0,0.0,0.0
-194.0,0.0,0.0
-192.0,0.0,0.0
-190.0,0.0,0.0
-188.0,0.0,0.0
-186.0,0.0,0.0
-184.0,0.0,0.0
-182.0,0.0,0.0
-180.0,0.0,0.0
-178.0,0.0,0.0
-176.0,0.0,0.0
-174.0,0.0,0.0
-172.0,0.0,0.0
-170.0,0.0,0.0
-168.0,0.0,0.0
-166.0,0.0,0.0
-164.0,0.0,0.0
-162.0,0.0,0.0
-160.0,0.0,0.0
-158.0,0.0,0.0
-156.0,0.0,0.0
-154.0,0.0,0.0
-152.0,0.0,0.0
-150.0,0.0,0.0
-148.0,0.0,0.0
-146.0,0.0,0.0
-144.0,0.0,0.0
-142.0,0.0,0.0
-140.0,0.0,0.0
-138.0,0.0,0.0
-136.0,0.0,0.0
-134.0,0.0,0.0
-132.0,0.0,0.0
-130.0,0.0,0.0
-128.0,0.0,0.0
-126.0,0.0,0.0
-124.0,0.0,0.0
-122.0,0.0,0.0
-120.0,0.0,0.0
-118.0,0.0,0.0
-116.0,0.0,0.0
-114.0,0.0,0.0
-112.0,0.0,0.0
-110.0,0.0,0.0
-108.0,0.0,0.0
-106.0,0.0,0.0
-104.0,0.0,0.0
-102.0,0.0,0.0
-100.0,0.0,0.0
-98.0,0.0,0.0
-96.0,0.0,0.0
-94.0,0.0,0.0
-92.0,0.0,0.0
-90.0,0.0,0.0
-88.0,0.0,0.0
-86.0,0.0,0.0
-84.0,0.0,0.0
-82.0,11.845280234549639,11.845280234549639
-80.0,50.17845664923165,73.86901711833093
-78.0,90.77011027576748,214.81758404333004
-76.0,133.70289657083364,439.2905908899312
-74.0,179.0634618560313,752.0569493167961
-72.0,226.9426316257235,1158.063042798551
-70.0,277.43560317959566,1662.44127760387
-68.0,330.6421420132984,2270.519022796764
-66.0,386.66678126127846,2987.827946071341
-64.0,445.6190233228431,3820.1137506554624
-62.0,507.6135426095139,4773.346316587819
-60.0,572.7703881242882,5853.730247321621
-58.0,641.2151843192917,7067.715819765201
-56.0,713.0793283725704,8422.010332457063
-54.0,788.5001816693718,9923.589842499005
-52.0,867.6212528638819,11579.711277032258
-50.0,950.5923694290439,13397.924899325184
-48.0,1037.5698340651127,15386.08710281934
-46.0,1128.7165617211208,17552.37349860557
-44.0,1224.202192288035,19905.292252614727
-42.0,1324.2031732297708,22453.697618132534
-40.0,1428.9028055208114,25206.803596883117
-38.0,1538.491245252685,28174.197647656612
-36.0,1653.1654521363805,31365.85434504568
-34.0,1773.12907486477,34792.148872046826
-32.0,1898.5922618882933,38463.87020879989
-30.0,2029.7713845995324,42392.23385528772
-28.0,2166.888658206738,46588.893898093986
-26.0,2310.1716437014625,51065.95420000219
-24.0,2459.852612291136,55835.97845599479
-22.0,2616.1677514846883,60911.99881977061
-20.0,2779.3561896889078,66307.52276094421
-18.0,2949.6588137474423,72036.53776438056
-16.0,3127.316851330205,78113.5134294582
-14.0,3312.5701875500663,84553.40046833847
-12.0,3505.6553826903837,91371.62603857892
-10.0,3706.803355589747,98584.08477685905
-8.0,3916.236695148017,106207.12482759681
-6.0,4134.166560792443,114257.52808353727
-4.0,4360.78913172615,122752.48377605586
-2.0,4596.281564668906,131709.55447245092
0.0,4840.797420855393,141146.63345797523
2.0,4596.281564668906,150583.71244349953
4.0,4360.78913172615,159540.7831398946
6.0,4134.166560792443,168035.7388324132
8.0,3916.236695148017,176086.14208835366
10.0,3706.803355589747,183709.18213909143
12.0,3505.6553826903837,190921.64087737157
14.0,3312.5701875500663,197739.866447612
16.0,3127.316851330205,204179.75348649226
18.0,2949.6588137474423,210256.72915156992
20.0,2779.3561896889078,215985.74415500628
22.0,2616.1677514846883,221381.26809617988
24.0,2459.852612291136,226457.28845995571
26.0,2310.1716437014625,231227.31271594833
28.0,2166.888658206738,235704.37301785653
30.0,2029.7713845995324,239901.0330606628
32.0,1898.5922618882933,243829.39670715062
34.0,1773.12907486477,247501.11804390367
36.0,1653.1654521363805,250927.41257090482
38.0,1538.491245252685,254119.06926829388
40.0,1428.9028055208114,257086.46331906738
42.0,1324.2031732297708,259839.56929781797
44.0,1224.202192288035,262387.9746633358
46.0,1128.7165617211208,264740.89341734495
48.0,1037.5698340651127,266907.17981313117
50.0,950.5923694290439,268895.34201662533
52.0,867.6212528638819,270713.55563891825
54.0,788.5001816693718,272369.6770734515
56.0,713.0793283725704,273871.25658349344
58.0,641.2151843192917,275225.5510961853
60.0,572.7703881242882,276439.53666862886
62.0,507.6135426095139,277519.92059936264
64.0,445.6190233228431,278473.153165295
66.0,386.66678126127846,279305.4389698791
68.0,330.6421420132984,280022.7478931537
70.0,277.43560317959566,280630.8256383466
72.0,226.9426316257235,281135.2038731519
74.0,179.0634618560313,281541.20996663364
76.0,133.70289657083364,281853.97632506053
78.0,90.77011027576748,282078.44933190715
80.0,50.17845664923165,282219.39789883216
82.0,11.845280234549639,282281.42163571593
84.0,0.0,282293.26691595046
86.0,0.0,282293.26691595046
88.0,0.0,282293.26691595046
90.0,0.0,282293.26691595046
92.0,0.0,282293.26691595046
94.0,0.0,282293.26691595046
96.0,0.0,282293.26691595046
98.0,0.0,282293.26691595046
100.0,0.0,282293.26691595046
102.0,0.0,282293.26691595046
104.0,0.0,282293.26691595046
106.0,0.0,282293.26691595046
108.0,0.0,282293.26691595046
110.0,0.0,282293.26691595046
112.0,0.0,282293.26691595046
114.0,0.0,282293.26691595046
116.0,0.0,282293.26691595046
118.0,0.0,282293.26691595046
120.0,0.0,282293.26691595046
122.0,0.0,282293.26691595046
124.0,0.0,282293.26691595046
126.0,0.0,282293.26691595046
128.0,0.0,282293.26691595046
130.0,0.0,282293.26691595046
132.0,0.0,282293.26691595046
134.0,0.0,282293.26691595046
136.0,0.0,282293.26691595046
138.0,0.0,282293.26691595046
140.0,0.0,282293.26691595046
142.0,0.0,282293.26691595046
144.0,0.0,282293.26691595046
146.0,0.0,282293.26691595046
148.0,0.0,282293.26691595046
150.0,0.0,282293.26691595046
152.0,0.0,282293.26691595046
154.0,0.0,282293.26691595046
156.0,0.0,282293.26691595046
158.0,0.0,282293.26691595046
160.0,0.0,282293.26691595046
162.0,0.0,282293.26691595046
164.0,0.0,282293.26691595046
166.0,0.0,282293.26691595046
168.0,0.0,282293.26691595046
170.0,0.0,282293.26691595046
172.0,0.0,282293.26691595046
174.0,0.0,282293.26691595046
176.0,0.0,282293.26691595046
178.0,0.0,282293.26691595046
180.0,0.0,282293.26691595046
182.0,0.0,282293.26691595046
184.0,0.0,282293.26691595046
186.0,0.0,282293.26691595046
188.0,0.0,282293.26691595046
190.0,0.0,282293.26691595046
192.0,0.0,282293.26691595046
194.0,0.0,282293.26691595046
196.0,0.0,282293.26691595046
198.0,0.0,282293.26691595046
200.0,0.0,282293.26691595046
202.0,0.0,282293.26691595046
204.0,0.0,282293.26691595046
206.0,0.0,282293.26691595046
208.0,0.0,282293.26691595046
210.0,0.0,282293.26691595046
212.0,0.0,282293.26691595046
214.0,0.0,282293.26691595046
216.0,0.0,282293.26691595046
218.0,0.0,282293.26691595046
220.0,0.0,282293.26691595046
222.0,0.0,282293.26691595046
224.0,0.0,282293.26691595046
226.0,0.0,282293.26691595046
228.0,0.0,282293.26691595046
230.0,0.0,282293.26691595046
232.0,0.0,282293.26691595046
234.0,0.0,282293.26691595046
236.0,0.0,282293.26691595046
238.0,0.0,282293.26691595046
240.0,0.0,282293.26691595046
242.0,0.0,282293.26691595046
244.0,0.0,282293.26691595046
246.0,0.0,282293.26691595046
248.0,0.0,282293.26691595046
250.0,0.0,282293.26691595046
252.0,0.0,282293.26691595046
254.0,0.0,282293.26691595046
256.0,0.0,282293.26691595046
258.0,0.0,282293.26691595046
260.0,0.0,282293.26691595046
262.0,0.0,282293.26691595046
264.0,0.0,282293.26691595046
266.0,0.0,282293.26691595046
268.0,0.0,282293.26691595046
270.0,0.0,282293.26691595046
272.0,0.0,282293.26691595046
274.0,0.0,282293.26691595046
276.0,0.0,282293.26691595046
278.0,0.0,282293.26691595046
280.0,0.0,282293.26691595046
282.0,0.0,282293.26691595046
284.0,0.0,282293.26691595046
286.0,0.0,282293.26691595046
288.0,0.0,282293.26691595046
290.0,0.0,282293.26691595046
292.0,0.0,282293.26691595046
294.0,0.0,282293.26691595046
296.0,0.0,282293.26691595046
298.0,0.0,282293.26691595046
300.0,0.0,282293.26691595046
302.0,0.0,282293.26691595046
304.0,0.0,282293.26691595046
306.0,0.0,282293.26691595046
308.0,0.0,282293.26691595046
310.0,0.0,282293.26691595046
312.0,0.0,282293.26691595046
314.0,0.0,282293.26691595046
316.0,0.0,282293.26691595046
318.0,0.0,282293.26691595046
320.0,0.0,282293.26691595046
322.0,0.0,282293.26691595046
324.0,0.0,282293.26691595046
326.0,0.0,282293.26691595046
328.0,0.0,282293.26691595046
330.0,0.0,282293.26691595046
332.0,0.0,282293.26691595046
334.0,0.0,282293.26691595046
336.0,0.0,282293.26691595046
338.0,0.0,282293.26691595046
340.0,0.0,282293.26691595046
342.0,0.0,282293.26691595046
344.0,0.0,282293.26691595046
346.0,0.0,282293.26691595046
348.0,0.0,282293.26691595046
350.0,0.0,282293.26691595046
352.0,0.0,282293.26691595046
354.0,0.0,282293.26691595046
356.0,0.0,282293.26691595046
358.0,0.0,282293.26691595046
360.0,0.0,282293.26691595046
362.0,0.0,282293.26691595046
364.0,0.0,282293.26691595046
366.0,0.0,282293.26691595046
368.0,0.0,282293.26691595046
370.0,0.0,282293.26691595046
372.0,0.0,282293.26691595046
374.0,0.0,282293.26691595046
376.0,0.0,282293.26691595046
378.0,0.0,282293.26691595046
380.0,0.0,282293.26691595046
382.0,0.0,282293.26691595046
384.0,0.0,282293.26691595046
386.0,0.0,282293.26691595046
388.0,0.0,282293.26691595046
390.0,0.0,282293.26691595046
392.0,0.0,282293.26691595046
394.0,0.0,282293.26691595046
396.0,0.0,282293.26691595046
398.0,0.0,282293.26691595046
400.0,0.0,282293.26691595046
402.0,0.0,282293.26691595046
404.0,0.0,282293.26691595046
406.0,0.0,282293.26691595046
408.0,0.0,282293.26691595046
410.0,0.0,282293.26691595046
412.0,0.0,282293.26691595046
414.0,0.0,282293.26691595046
416.0,0.0,282293.26691595046
418.0,0.0,282293.26691595046
420.0,0.0,282293.26691595046
422.0,0.0,282293.26691595046
424.0,0.0,282293.26691595046
426.0,0.0,282293.26691595046
428.0,0.0,282293.26691595046
430.0,0.0,282293.26691595046
432.0,0.0,282293.26691595046
434.0,0.0,282293.26691595046
436.0,0.0,282293.26691595046
438.0,0.0,282293.26691595046
440.0,0.0,282293.26691595046
442.0,0.0,282293.26691595046
444.0,0.0,282293.26691595046
446.0,0.0,282293.26691595046
448.0,0.0,282293.26691595046
450.0,0.0,282293.26691595046
452.0,0.0,282293.26691595046
454.0,0.0,282293.26691595046
456.0,0.0,282293.26691595046
458.0,0.0,282293.26691595046
460.0,0.0,282293.26691595046
462.0,0.0,282293.26691595046
464.0,0.0,282293.26691595046
466.0,0.0,282293.26691595046
468.0,0.0,282293.26691595046
470.0,0.0,282293.26691595046
472.0,0.0,282293.26691595046
474.0,0.0,282293.26691595046
476.0,0.0,282293.26691595046
478.0,0.0,282293.26691595046
480.0,0.0,282293.26691595046
482.0,0.0,282293.26691595046
484.0,0.0,282293.26691595046
486.0,0.0,282293.26691595046
488.0,0.0,282293.26691595046
490.0,0.0,282293.26691595046
492.0,0.0,282293.26691595046
494.0,0.0,282293.26691595046
496.0,0.0,282293.26691595046
498.0,0.0,282293.26691595046
500.0,0.0,282293.26691595046
502.0,0.0,282293.26691595046
504.0,0.0,282293.26691595046
506.0,0.0,282293.26691595046
508.0,0.0,282293.26691595046
510.0,0.0,282293.26691595046
512.0,0.0,282293.26691595046
514.0,0.0,282293.26691595046
516.0,0.0,282293.26691595046
518.0,0.0,282293.26691595046
520.0,0.0,282293.26691595046
522.0,0.0,282293.26691595046
524.0,0.0,282293.26691595046
526.0,0.0,282293.26691595046
528.0,0.0,282293.26691595046
530.0,0.0,282293.26691595046
532.0,0.0,282293.26691595046
534.0,0.0,282293.26691595046
536.0,0.0,282293.26691595046
538.0,0.0,282293.26691595046
540.0,0.0,282293.26691595046
542.0,0.0,282293.26691595046
544.0,0.0,282293.26691595046
546.0,0.0,282293.26691595046
548.0,0.0,282293.26691595046
550.0,0.0,282293.26691595046
552.0,0.0,282293.26691595046
554.0,0.0,282293.26691595046
556.0,0.0,282293.26691595046
558.0,0.0,282293.26691595046
560.0,0.0,282293.26691595046
562.0,0.0,282293.26691595046
564.0,0.0,282293.26691595046
566.0,0.0,282293.26691595046
568.0,0.0,282293.26691595046
570.0,0.0,282293.26691595046
572.0,0.0,282293.26691595046
574.0,0.0,282293.26691595046
576.0,0.0,282293.26691595046
578.0,0.0,282293.26691595046
580.0,0.0,282293.26691595046
582.0,0.0,282293.26691595046
584.0,0.0,282293.26691595046
586.0,0.0,282293.26691595046
588.0,0.0,282293.26691595046
590.0,0.0,282293.26691595046
592.0,0.0,282293.26691595046
594.0,0.0,282293.26691595046
596.0,0.0,282293.26691595046
598.0,0.0,282293.26691595046
600.0,0.0,282293.26691595046
