time_s,rate_bits_per_second,cumulative_rate_integral_bits
-282.0,0.0,0.0
-280.0,0.0,0.0
-278.0,0.0,0.0
-276.0,0.0,0.0
-274.0,0.0,0.0
-272.0,0.0,0.0
-270.0,0.0,0.0
-268.0,0.0,0.0
-266.0,0.0,0.0
-264.0,0.0,0.0
-262.0,0.0,0.0
-260.0,0.0,0.0
-258.0,0.0,0.0
-256.0,0.0,0.0
-254.0,0.0,0.0
-252.0,0.0,0.0
-250.0,0.0,0.0
-248.0,0.0,0.0
-246.0,0.0,0.0
-244.0,0.0,0.0
-242.0,0.0,0.0
-240.0,0.0,0.0
-238.0,0.0,0.0
-236.0,0.0,0.0
-234.0,0.0,0.0
-232.0,0.0,0.0
-230.0,0.0,0.0
-228.0,0.0,0.0
-226.0,0.0,0.0
-224.0,0.0,0.0
-222.0,0.0,0.0
-220.0,0.0,0.0
-218.0,0.0,0.0
-216.0,0.0,0.0
-214.0,0.0,0.0
-212.0,0.0,0.0
-210.0,0.0,0.0
-208.0,0.0,0.0
-206.0,0.0,0.0
-204.0,0.0,0.0
-202.0,0.0,0.0
-200.0,0.0,0.0
-198.0,0.0,0.0
-196.0,0.0,0.0
-194.0,0.0,0.0
-192.0,0.0,0.0
-190.0,0.0,0.0
-188.0,0.0,0.0
-186.0,0.0,0.0
-184.0,0.0,0.0
-182.0,0.0,0.0
-180.0,0.0,0.0
-178.0,0.0,0.0
-176.0,0.0,0.0
-174.0,0.0,0.0
-172.0,0.0,0.0
-170.0,0.0,0.0
-168.0,0.0,0.0
-166.0,0.0,0.0
-164.0,0.0,0.0
-162.0,0.0,0.0
-160.0,0.0,0.0
-158.0,0.0,0.0
-156.0,0.0,0.0
-154.0,0.0,0.0
-152.0,0.0,0.0
-150.0,0.0,0.0
-148.0,0.0,0.0
-146.0,0.0,0.0
-144.0,0.0,0.0
-142.0,0.0,0.0
-140.0,0.0,0.0
-138.0,0.0,0.0
-136.0,0.0,0.0
-134.0,0.0,0.0
-132.0,0.0,0.0
-130.0,0.0,0.0
-128.0,0.0,0.0
-126.0,0.0,0.0
-124.0,0.0,0.0
-122.0,0.0,0.0
-120.0,0.0,0.0
-118.0,0.0,0.0
-116.0,0.0,0.0
-114.0,0.0,0.0
-112.0,55.31660992597771,55.31660992597771
-110.0,0.0,110.63321985195542
-108.0,0.0,110.63321985195542
-106.0,0.0,110.63321985195542
-104.0,0.0,110.63321985195542
-102.0,0.0,110.63321985195542
-100.0,0.0,110.63321985195542
-98.0,0.0,110.63321985195542
-96.0,0.0,110.63321985195542
-94.0,11.689262974373447,122.32248282632887
-92.0,73.46959721663843,207.48134301734075
-90.0,363.3045654845081,644.2555057184873
-88.0,205.99172862664267,1213.551799829638
-86.0,32.45992462644266,1452.0034530827234
-84.0,0.0,1484.463377709166
-82.0,0.0,1484.463377709166
-80.0,262.0771104517371,1746.5404881609031
-78.0,0.0,2008.6175986126402
-76.0,185.79530881633198,2194.412907428972
-74.0,249.32424591496547,2629.5324621602695
-72.0,206.69331226245967,3085.5500203376946
-70.0,636.0028470263065,3928.2461796264606
-68.0,319.3197224380883,4883.568749090856
-66.0,936.9014405799644,6139.7899121089085
-64.0,1073.910674911726,8150.602027600598
-62.0,0.0,9224.512702512324
-60.0,104.26415737496275,9328.776859887286
-58.0,501.4009509302671,9934.441968192516
-56.0,1019.6455435148534,11455.488462637637
-54.0,1237.7341128999694,13712.86811905246
-52.0,429.8439126053073,15380.446144557736
-50.0,732.6862363718908,16542.976293534935
-48.0,1925.4057689898807,19201.068298896706
-46.0,1411.612016373524,22538.08608426011
-44.0,616.2054322357144,24565.90353286935
-42.0,938.3161296257026,26120.425094730766
-40.0,1041.0386652030556,28099.779889559526
-38.0,3523.0277492687214,32663.846304031304
-36.0,1975.056219250258,38161.930272550286
-34.0,2773.3711916086713,42910.35768340922
-32.0,3260.0803763796466,48943.809251397535
-30.0,3372.9215681415553,55576.81119591874
-28.0,1735.697963399438,60685.43072745973
-26.0,1562.1634126144413,63983.29210347361
-24.0,1606.735857824929,67152.19137391298
-22.0,1202.390877747814,69961.31810948573
-20.0,3800.821052196945,74964.53003943048
-18.0,1835.97992187218,80601.3310134996
-16.0,2747.1576427393607,85184.46857811115
-14.0,1708.3472115294217,89639.97343237993
-12.0,1340.040152719766,92688.36079662912
-10.0,3882.186587117125,97910.587536466
-8.0,1995.4963092434432,103788.27043282657
-6.0,3212.1035290765785,108995.87027114659
-4.0,4524.44291572626,116732.41671594942
-2.0,3575.2366851265015,124832.09631680218
0.0,2512.7425964248046,130920.07559835349
2.0,3382.383828740087,136815.2020235184
4.0,3855.941755943363,144053.52760820184
6.0,4443.6171231437775,152353.086487289
8.0,3969.5759348143843,160766.27954524715
10.0,5581.103458297559,170316.95893835908
12.0,2396.2358640668826,178294.29826072353
14.0,3453.294932425145,184143.82905721557
16.0,3329.8645152681106,190926.98850490883
18.0,4793.806981549428,199050.66000172638
20.0,3381.5833624396846,207226.05034571548
22.0,3064.8547437551038,213672.48845191026
24.0,4858.9392738334145,221596.28246949878
26.0,3921.0248142173537,230376.24655754954
28.0,3248.010527809868,237545.28189957677
30.0,1924.2438904546896,242717.53631784132
32.0,1891.9964286960562,246533.77663699206
34.0,680.0477674258165,249105.82083311392
36.0,685.9586999219681,250471.8273004617
38.0,1508.7933019490258,252666.5793023327
40.0,428.21345228544345,254603.58605656718
42.0,900.0035752216008,255931.80308407423
44.0,1016.087629631025,257847.89428892685
46.0,1228.832873319858,260092.81479187772
48.0,267.3851618856554,261589.03282708323
50.0,0.0,261856.41798896887
52.0,861.1113938195904,262717.52938278846
54.0,790.596543418781,264369.23732002685
56.0,868.1281378515499,266027.96200129716
58.0,1606.7819068153294,268502.87204596406
60.0,895.3014828544472,271004.95543563383
62.0,0.0,271900.2569184883
64.0,96.56037672008328,271996.8172952084
66.0,509.8873410781694,272603.26501300663
68.0,197.81556046968566,273310.96791455447
70.0,111.71743614772363,273620.5009111719
72.0,0.0,273732.21834731963
74.0,544.5536481965316,274276.77199551614
76.0,691.1916056199924,275512.5172493327
78.0,0.0,276203.70885495265
80.0,460.85111441661223,276664.55996936926
82.0,0.0,277125.4110837859
84.0,522.1265537382045,277647.5376375241
86.0,0.0,278169.6641912623
88.0,67.72962870360367,278237.3938199659
90.0,0.0,278305.1234486695
92.0,0.0,278305.1234486695
94.0,0.0,278305.1234486695
96.0,0.0,278305.1234486695
98.0,0.0,278305.1234486695
100.0,0.0,278305.1234486695
102.0,0.0,278305.1234486695
104.0,0.0,278305.1234486695
106.0,109.38754626216982,278414.5109949317
108.0,0.0,278523.89854119386
110.0,0.0,278523.89854119386
112.0,0.0,278523.89854119386
114.0,0.0,278523.89854119386
116.0,0.0,278523.89854119386
118.0,0.0,278523.89854119386
120.0,0.0,278523.89854119386
122.0,0.0,278523.89854119386
124.0,0.0,278523.89854119386
126.0,0.0,278523.89854119386
128.0,0.0,278523.89854119386
130.0,0.0,278523.89854119386
132.0,0.0,278523.89854119386
134.0,0.0,278523.89854119386
136.0,0.0,278523.89854119386
138.0,0.0,278523.89854119386
140.0,0.0,278523.89854119386
142.0,0.0,278523.89854119386
144.0,0.0,278523.89854119386
146.0,0.0,278523.89854119386
148.0,0.0,278523.89854119386
150.0,0.0,278523.89854119386
152.0,0.0,278523.89854119386
154.0,0.0,278523.89854119386
156.0,0.0,278523.89854119386
158.0,0.0,278523.89854119386
160.0,0.0,278523.89854119386
162.0,0.0,278523.89854119386
164.0,0.0,278523.89854119386
166.0,0.0,278523.89854119386
168.0,0.0,278523.89854119386
170.0,0.0,278523.89854119386
172.0,0.0,278523.89854119386
174.0,0.0,278523.89854119386
176.0,0.0,278523.89854119386
178.0,0.0,278523.89854119386
180.0,0.0,278523.89854119386
182.0,0.0,278523.89854119386
184.0,0.0,278523.89854119386
186.0,0.0,278523.89854119386
188.0,0.0,278523.89854119386
190.0,0.0,278523.89854119386
192.0,0.0,278523.89854119386
194.0,0.0,278523.89854119386
196.0,0.0,278523.89854119386
198.0,0.0,278523.89854119386
200.0,0.0,278523.89854119386
202.0,0.0,278523.89854119386
204.0,0.0,278523.89854119386
206.0,0.0,278523.89854119386
208.0,0.0,278523.89854119386
210.0,0.0,278523.89854119386
212.0,0.0,278523.89854119386
214.0,0.0,278523.89854119386
216.0,0.0,278523.89854119386
218.0,0.0,278523.89854119386
220.0,0.0,278523.89854119386
222.0,0.0,278523.89854119386
224.0,0.0,278523.89854119386
226.0,0.0,278523.89854119386
228.0,0.0,278523.89854119386
230.0,0.0,278523.89854119386
232.0,0.0,278523.89854119386
234.0,0.0,278523.89854119386
236.0,0.0,278523.89854119386
238.0,0.0,278523.89854119386
240.0,0.0,278523.89854119386
242.0,0.0,278523.89854119386
244.0,0.0,278523.89854119386
246.0,0.0,278523.89854119386
248.0,0.0,278523.89854119386
250.0,0.0,278523.89854119386
252.0,0.0,278523.89854119386
254.0,0.0,278523.89854119386
256.0,0.0,278523.89854119386
258.0,0.0,278523.89854119386
260.0,0.0,278523.89854119386
262.0,0.0,278523.89854119386
264.0,0.0,278523.89854119386
266.0,0.0,278523.89854119386
268.0,0.0,278523.89854119386
270.0,0.0,278523.89854119386
272.0,0.0,278523.89854119386
274.0,0.0,278523.89854119386
276.0,0.0,278523.89854119386
278.0,0.0,278523.89854119386
280.0,0.0,278523.89854119386
282.0,0.0,278523.89854119386
284.0,0.0,278523.89854119386
286.0,0.0,278523.89854119386
288.0,0.0,278523.89854119386
290.0,0.0,278523.89854119386
292.0,0.0,278523.89854119386
294.0,0.0,278523.89854119386
296.0,0.0,278523.89854119386
298.0,0.0,278523.89854119386
300.0,0.0,278523.89854119386
302.0,0.0,278523.89854119386
304.0,0.0,278523.89854119386
306.0,0.0,278523.89854119386
308.0,0.0,278523.89854119386
310.0,0.0,278523.89854119386
312.0,0.0,278523.89854119386
314.0,0.0,278523.89854119386
316.0,0.0,278523.89854119386
318.0,0.0,278523.89854119386
320.0,0.0,278523.89854119386
322.0,0.0,278523.89854119386
324.0,0.0,278523.89854119386
326.0,0.0,278523.89854119386
328.0,0.0,278523.89854119386
330.0,0.0,278523.89854119386
332.0,0.0,278523.89854119386
334.0,0.0,278523.89854119386
336.0,0.0,278523.89854119386
338.0,0.0,278523.89854119386
340.0,0.0,278523.89854119386
342.0,0.0,278523.89854119386
344.0,0.0,278523.89854119386
346.0,0.0,278523.89854119386
348.0,0.0,278523.89854119386
350.0,0.0,278523.89854119386
352.0,0.0,278523.89854119386
354.0,0.0,278523.89854119386
356.0,0.0,278523.89854119386
358.0,0.0,278523.89854119386
360.0,0.0,278523.89854119386
362.0,0.0,278523.89854119386
364.0,0.0,278523.89854119386
366.0,0.0,278523.89854119386
368.0,0.0,278523.89854119386
370.0,0.0,278523.89854119386
372.0,0.0,278523.89854119386
374.0,0.0,278523.89854119386
376.0,0.0,278523.89854119386
378.0,0.0,278523.89854119386
380.0,0.0,278523.89854119386
382.0,0.0,278523.89854119386
384.0,0.0,278523.89854119386
386.0,0.0,278523.89854119386
388.0,0.0,278523.89854119386
390.0,0.0,278523.89854119386
392.0,0.0,278523.89854119386
394.0,0.0,278523.89854119386
396.0,0.0,278523.89854119386
398.0,0.0,278523.89854119386
400.0,0.0,278523.89854119386
402.0,0.0,278523.89854119386
404.0,0.0,278523.89854119386
406.0,0.0,278523.89854119386
408.0,0.0,278523.89854119386
410.0,0.0,278523.89854119386
412.0,0.0,278523.89854119386
414.0,0.0,278523.89854119386
416.0,0.0,278523.89854119386
418.0,0.0,278523.89854119386
420.0,0.0,278523.89854119386
422.0,0.0,278523.89854119386
424.0,0.0,278523.89854119386
426.0,0.0,278523.89854119386
428.0,0.0,278523.89854119386
430.0,0.0,278523.89854119386
432.0,0.0,278523.89854119386
434.0,0.0,278523.89854119386
436.0,0.0,278523.89854119386
438.0,0.0,278523.89854119386
440.0,0.0,278523.89854119386
442.0,0.0,278523.89854119386
444.0,0.0,278523.89854119386
446.0,0.0,278523.89854119386
448.0,0.0,278523.89854119386
450.0,0.0,278523.89854119386
452.0,0.0,278523.89854119386
454.0,0.0,278523.89854119386
456.0,0.0,278523.89854119386
458.0,0.0,278523.89854119386
460.0,0.0,278523.89854119386
462.0,0.0,278523.89854119386
464.0,0.0,278523.89854119386
466.0,0.0,278523.89854119386
468.0,0.0,278523.89854119386
470.0,0.0,278523.89854119386
472.0,0.0,278523.89854119386
474.0,0.0,278523.89854119386
476.0,0.0,278523.89854119386
478.0,0.0,278523.89854119386
480.0,0.0,278523.89854119386
482.0,0.0,278523.89854119386
484.0,0.0,278523.89854119386
486.0,0.0,278523.89854119386
488.0,0.0,278523.89854119386
490.0,0.0,278523.89854119386
492.0,0.0,278523.89854119386
494.0,0.0,278523.89854119386
496.0,0.0,278523.89854119386
498.0,0.0,278523.89854119386
500.0,0.0,278523.89854119386
502.0,0.0,278523.89854119386
504.0,0.0,278523.89854119386
506.0,0.0,278523.89854119386
508.0,0.0,278523.89854119386
510.0,0.0,278523.89854119386
512.0,0.0,278523.89854119386
514.0,0.0,278523.89854119386
516.0,0.0,278523.89854119386
518.0,0.0,278523.89854119386
520.0,0.0,278523.89854119386
522.0,0.0,278523.89854119386
524.0,0.0,278523.89854119386
526.0,0.0,278523.89854119386
528.0,0.0,278523.89854119386
530.0,0.0,278523.89854119386
532.0,0.0,278523.89854119386
534.0,0.0,278523.89854119386
536.0,0.0,278523.89854119386
538.0,0.0,278523.89854119386
540.0,0.0,278523.89854119386
542.0,0.0,278523.89854119386
544.0,0.0,278523.89854119386
546.0,0.0,278523.89854119386
548.0,0.0,278523.89854119386
550.0,0.0,278523.89854119386
552.0,0.0,278523.89854119386
554.0,0.0,278523.89854119386
556.0,0.0,278523.89854119386
558.0,0.0,278523.89854119386
560.0,0.0,278523.89854119386
562.0,0.0,278523.89854119386
564.0,0.0,278523.89854119386
566.0,0.0,278523.89854119386
568.0,0.0,278523.89854119386
570.0,0.0,278523.89854119386
572.0,0.0,278523.89854119386
574.0,0.0,278523.89854119386
576.0,0.0,278523.89854119386
578.0,0.0,278523.89854119386
580.0,0.0,278523.89854119386
582.0,0.0,278523.89854119386
584.0,0.0,278523.89854119386
586.0,0.0,278523.89854119386
588.0,0.0,278523.89854119386
590.0,0.0,278523.89854119386
592.0,0.0,278523.89854119386
594.0,0.0,278523.89854119386
596.0,0.0,278523.89854119386
598.0,0.0,278523.89854119386
600.0,0.0,278523.89854119386
