time_s,rate_bits_per_second,cumulative_rate_integral_bits
-282.0,0.0,0.0
-280.0,0.0,0.0
-278.0,0.0,0.0
-276.0,0.0,0.0
-274.0,0.0,0.0
-272.0,0.0,0.0
-270.0,0.0,0.0
-268.0,0.0,0.0
-266.0,0.0,0.0
-264.0,0.0,0.0
-262.0,0.0,0.0
-260.0,0.0,0.0
-258.0,0.0,0.0
-256.0,0.0,0.0
-254.0,0.0,0.0
-252.0,0.0,0.0
-250.0,0.0,0.0
-248.0,0.0,0.0
-246.0,0.0,0.0
-244.0,0.0,0.0
-242.0,0.0,0.0
-240.0,0.0,0.0
-238.0,0.0,0.0
-236.0,0.0,0.0
-234.0,0.0,0.0
-232.0,0.0,0.0
-230.0,0.0,0.0
-228.0,0.0,0.0
-226.0,0.0,0.0
-224.0,0.0,0.0
-222.0,0.0,0.0
-220.0,0.0,0.0
-218.0,0.0,0.0
-216.0,0.0,0.0
-214.0,0.0,0.0
-212.0,0.0,0.0
-210.0,0.0,0.0
-208.0,0.0,0.0
-206.0,0.0,0.0
-204.0,0.0,0.0
-202.0,0.0,0.0
-200.0,0.0,0.0
-198.0,0.0,0.0
-196.0,0.0,0.0
-194.0,0.0,0.0
-192.0,0.0,0.0
-190.0,0.0,0.0
-188.0,0.0,0.0
-186.0,0.0,0.0
-184.0,0.0,0.0
-182.0,0.0,0.0
-180.0,0.0,0.0
-178.0,0.0,0.0
-176.0,0.0,0.0
-174.0,0.0,0.0
-172.0,0.0,0.0
-170.0,0.0,0.0
-168.0,0.0,0.0
-166.0,0.0,0.0
-164.0,0.0,0.0
-162.0,0.0,0.0
-160.0,0.0,0.0
-158.0,0.0,0.0
-156.0,58.31093778358891,58.31093778358891
-154.0,0.0,116.62187556717782
-152.0,0.0,116.62187556717782
-150.0,0.0,116.62187556717782
-148.0,150.8274616736565,267.4493372408343
-146.0,0.0,418.2767989144908
-144.0,25.67381833068071,443.95061724517154
-142.0,501.86487236559054,971.4893079414428
-140.0,364.47820835595337,1837.8323886629867
-138.0,0.0,2202.31059701894
-136.0,0.0,2202.31059701894
-134.0,0.0,2202.31059701894
-132.0,729.0715771595766,2931.3821741785164
-130.0,717.7474149271778,4378.201166265271
-128.0,732.8019924831948,5828.750573675644
-126.0,209.39510292828157,6770.94766908712
-124.0,305.9787178315878,7286.321489846989
-122.0,0.0,7592.300207678576
-120.0,633.1964182282487,8225.496625906824
-118.0,565.4416285888769,9424.13467272395
-116.0,818.368721206107,10807.945022518934
-114.0,1312.9337824497518,12939.247526174793
-112.0,1024.2564023244502,15276.437710948994
-110.0,1338.9362304541621,17639.630343727607
-108.0,1372.733340326137,20351.29991450791
-106.0,1569.3504390615217,23293.38369389557
-104.0,2841.727663482512,27704.461796439602
-102.0,2690.273147560882,33236.462607482994
-100.0,1362.7721000153201,37289.50785505919
-98.0,387.5481280795272,39039.82808315404
-96.0,1049.3259010719275,40476.702112305495
-94.0,3092.7372777152145,44618.76529109264
-92.0,2977.6607896397395,50689.16335844759
-90.0,2264.414396633673,55931.238544721
-88.0,4853.313438715804,63048.96638007048
-86.0,1780.7393823734496,69683.01920115974
-84.0,1911.6398504881977,73375.3984340214
-82.0,1497.4823382582247,76784.52062276781
-80.0,1887.8211231475716,80169.82408417361
-78.0,3017.2907959011577,85074.93600322233
-76.0,3688.7294669698626,91780.95626609336
-74.0,3332.7079240615485,98802.39365712478
-72.0,4248.56610387101,106383.66768505733
-70.0,5548.534145564155,116180.7679344925
-68.0,4086.652549277141,125815.95462933379
-66.0,3256.252504900051,133158.859683511
-64.0,2841.4040301394693,139256.5162185505
-62.0,4858.953564627914,146956.87381331788
-60.0,2239.80036406388,154055.62774200967
-58.0,5548.534145564155,161843.9622516377
-56.0,5548.534145564155,172941.03054276604
-54.0,5548.534145564155,184038.09883389436
-52.0,5548.534145564155,195135.16712502268
-50.0,5548.534145564151,206232.23541615097
-48.0,5548.534145564151,217329.30370727926
-46.0,4068.6271190556213,226946.46497189903
-44.0,5548.534145564151,236563.6262365188
-42.0,5548.534145564151,247660.69452764708
-40.0,5360.687875459014,258569.91654867024
-38.0,5548.534145564155,269479.13856969343
-36.0,5548.534145564155,280576.20686082175
-34.0,5548.534145564151,291673.2751519501
-32.0,5548.534145564155,302770.3434430784
-30.0,5548.534145564151,313867.4117342067
-28.0,5548.534145564155,324964.48002533504
-26.0,5548.534145564155,336061.54831646336
-24.0,5548.534145564155,347158.6166075917
-22.0,5548.534145564155,358255.68489872
-20.0,5548.534145564155,369352.7531898483
-18.0,5548.534145564155,380449.82148097665
-16.0,5548.534145564155,391546.889772105
-14.0,5548.534145564151,402643.9580632333
-12.0,5548.534145564155,413741.0263543616
-10.0,5548.534145564155,424838.09464548994
-8.0,5548.534145564155,435935.16293661826
-6.0,5548.534145564151,447032.2312277466
-4.0,5548.534145564155,458129.2995188749
-2.0,5548.534145564155,469226.3678100032
0.0,5548.534145564155,480323.43610113155
2.0,5548.534145564155,491420.50439225987
4.0,5548.534145564155,502517.5726833882
6.0,5548.534145564151,513614.6409745165
8.0,5548.534145564155,524711.7092656448
10.0,5548.534145564155,535808.777556773
12.0,5548.534145564155,546905.8458479013
14.0,5548.534145564151,558002.9141390296
16.0,5548.534145564155,569099.9824301578
18.0,5548.534145564155,580197.0507212861
20.0,5548.534145564155,591294.1190124144
22.0,5548.534145564155,602391.1873035426
24.0,5548.534145564155,613488.2555946709
26.0,5548.534145564155,624585.3238857992
28.0,5548.534145564155,635682.3921769274
30.0,5548.534145564151,646779.4604680557
32.0,5548.534145564155,657876.528759184
34.0,5548.534145564151,668973.5970503122
36.0,5548.534145564155,680070.6653414405
38.0,5548.534145564155,691167.7336325687
40.0,5184.206540935243,701900.4743190681
42.0,5548.534145564151,712633.2150055675
44.0,5548.534145564151,723730.2832966958
46.0,5016.064165409225,734294.8816076692
48.0,4600.510589757614,743911.4563628361
50.0,2988.337435168252,751500.304387762
52.0,5548.534145564155,760037.1759684944
54.0,5548.534145564155,771134.2442596226
56.0,5548.534145564155,782231.3125507509
58.0,5548.534145564155,793328.3808418792
60.0,2467.130125483534,801344.0451129269
62.0,2444.1310640459983,806255.3063024564
64.0,3591.9020310873966,812291.3393975898
66.0,4223.731939589829,820106.9733682671
68.0,4501.2360442219715,828831.9413520788
70.0,4053.784555497324,837386.9619517981
72.0,3369.5244555731856,844810.2709628686
74.0,5548.534145564155,853728.329564006
76.0,4241.301494360492,863518.1652039306
78.0,2371.43491594083,870130.9016142319
80.0,3374.5541917325895,875876.8907219053
82.0,3084.616928366226,882336.0618420041
84.0,2299.0761768309508,887719.7549472012
86.0,2363.6852728864123,892382.5163969186
88.0,2904.309295363446,897650.5109651685
90.0,2419.0080697401127,902973.828330272
92.0,2269.1620822266145,907661.9984822387
94.0,3234.8030143374517,913165.9635788028
96.0,1821.5122437687212,918222.278836909
98.0,1078.179313742294,921121.97039442
100.0,1392.4204552510575,923592.5701634133
102.0,2332.392487619286,927317.3831062836
104.0,1311.3371841927437,930961.1127780956
106.0,347.863596943309,932620.3135592317
108.0,938.0530283621226,933906.2301845371
110.0,1679.0312801739278,936523.3144930732
112.0,1102.4728806227274,939304.8186538698
114.0,696.2346068417426,941103.5261413342
116.0,217.7273181814395,942017.4880663574
118.0,571.8942577924028,942807.1096423313
120.0,764.9606591324942,944143.9645592561
122.0,798.565685733917,945707.4909041225
124.0,335.5398579317236,946841.5964477881
126.0,227.04463710912165,947404.1809428289
128.0,139.8051005616468,947771.0306804996
130.0,0.0,947910.8357810613
132.0,25.353780332804895,947936.1895613942
134.0,417.91914830275374,948379.4624900297
136.0,170.09077225145288,948967.472410584
138.0,0.0,949137.5631828355
140.0,0.0,949137.5631828355
142.0,0.0,949137.5631828355
144.0,30.23963838178533,949167.8028212172
146.0,0.0,949198.042459599
148.0,0.0,949198.042459599
150.0,0.0,949198.042459599
152.0,0.0,949198.042459599
154.0,0.0,949198.042459599
156.0,0.0,949198.042459599
158.0,0.0,949198.042459599
160.0,0.0,949198.042459599
162.0,0.0,949198.042459599
164.0,0.0,949198.042459599
166.0,0.0,949198.042459599
168.0,0.0,949198.042459599
170.0,0.0,949198.042459599
172.0,0.0,949198.042459599
174.0,0.0,949198.042459599
176.0,0.0,949198.042459599
178.0,0.0,949198.042459599
180.0,77.33154532986225,949275.3740049289
182.0,0.0,949352.7055502587
184.0,0.0,949352.7055502587
186.0,0.0,949352.7055502587
188.0,0.0,949352.7055502587
190.0,0.0,949352.7055502587
192.0,0.0,949352.7055502587
194.0,0.0,949352.7055502587
196.0,0.0,949352.7055502587
198.0,0.0,949352.7055502587
200.0,0.0,949352.7055502587
202.0,0.0,949352.7055502587
204.0,0.0,949352.7055502587
206.0,0.0,949352.7055502587
208.0,0.0,949352.7055502587
210.0,0.0,949352.7055502587
212.0,0.0,949352.7055502587
214.0,0.0,949352.7055502587
216.0,0.0,949352.7055502587
218.0,0.0,949352.7055502587
220.0,0.0,949352.7055502587
222.0,0.0,949352.7055502587
224.0,0.0,949352.7055502587
226.0,0.0,949352.7055502587
228.0,0.0,949352.7055502587
230.0,0.0,949352.7055502587
232.0,0.0,949352.7055502587
234.0,0.0,949352.7055502587
236.0,0.0,949352.7055502587
238.0,0.0,949352.7055502587
240.0,0.0,949352.7055502587
242.0,0.0,949352.7055502587
244.0,0.0,949352.7055502587
246.0,0.0,949352.7055502587
248.0,0.0,949352.7055502587
250.0,0.0,949352.7055502587
252.0,0.0,949352.7055502587
254.0,0.0,949352.7055502587
256.0,0.0,949352.7055502587
258.0,0.0,949352.7055502587
260.0,0.0,949352.7055502587
262.0,0.0,949352.7055502587
264.0,0.0,949352.7055502587
266.0,0.0,949352.7055502587
268.0,0.0,949352.7055502587
270.0,0.0,949352.7055502587
272.0,0.0,949352.7055502587
274.0,0.0,949352.7055502587
276.0,0.0,949352.7055502587
278.0,0.0,949352.7055502587
280.0,0.0,949352.7055502587
282.0,0.0,949352.7055502587
284.0,0.0,949352.7055502587
286.0,0.0,949352.7055502587
288.0,0.0,949352.7055502587
290.0,0.0,949352.7055502587
292.0,0.0,949352.7055502587
294.0,0.0,949352.7055502587
296.0,0.0,949352.7055502587
298.0,0.0,949352.7055502587
300.0,0.0,949352.7055502587
302.0,0.0,949352.7055502587
304.0,0.0,949352.7055502587
306.0,0.0,949352.7055502587
308.0,0.0,949352.7055502587
310.0,0.0,949352.7055502587
312.0,0.0,949352.7055502587
314.0,0.0,949352.7055502587
316.0,0.0,949352.7055502587
318.0,0.0,949352.7055502587
320.0,0.0,949352.7055502587
322.0,0.0,949352.7055502587
324.0,0.0,949352.7055502587
326.0,0.0,949352.7055502587
328.0,0.0,949352.7055502587
330.0,0.0,949352.7055502587
332.0,0.0,949352.7055502587
334.0,0.0,949352.7055502587
336.0,0.0,949352.7055502587
338.0,0.0,949352.7055502587
340.0,0.0,949352.7055502587
342.0,0.0,949352.7055502587
344.0,0.0,949352.7055502587
346.0,0.0,949352.7055502587
348.0,0.0,949352.7055502587
350.0,0.0,949352.7055502587
352.0,0.0,949352.7055502587
354.0,0.0,949352.7055502587
356.0,0.0,949352.7055502587
358.0,0.0,949352.7055502587
360.0,0.0,949352.7055502587
362.0,0.0,949352.7055502587
364.0,0.0,949352.7055502587
366.0,0.0,949352.7055502587
368.0,0.0,949352.7055502587
370.0,0.0,949352.7055502587
372.0,0.0,949352.7055502587
374.0,0.0,949352.7055502587
376.0,0.0,949352.7055502587
378.0,0.0,949352.7055502587
380.0,0.0,949352.7055502587
382.0,0.0,949352.7055502587
384.0,0.0,949352.7055502587
386.0,0.0,949352.7055502587
388.0,0.0,949352.7055502587
390.0,0.0,949352.7055502587
392.0,0.0,949352.7055502587
394.0,0.0,949352.7055502587
396.0,0.0,949352.7055502587
398.0,0.0,949352.7055502587
400.0,0.0,949352.7055502587
402.0,0.0,949352.7055502587
404.0,0.0,949352.7055502587
406.0,0.0,949352.7055502587
408.0,0.0,949352.7055502587
410.0,0.0,949352.7055502587
412.0,0.0,949352.7055502587
414.0,0.0,949352.7055502587
416.0,0.0,949352.7055502587
418.0,0.0,949352.7055502587
420.0,0.0,949352.7055502587
422.0,0.0,949352.7055502587
424.0,0.0,949352.7055502587
426.0,0.0,949352.7055502587
428.0,0.0,949352.7055502587
430.0,0.0,949352.7055502587
432.0,0.0,949352.7055502587
434.0,0.0,949352.7055502587
436.0,0.0,949352.7055502587
438.0,0.0,949352.7055502587
440.0,0.0,949352.7055502587
442.0,0.0,949352.7055502587
444.0,0.0,949352.7055502587
446.0,0.0,949352.7055502587
448.0,0.0,949352.7055502587
450.0,0.0,949352.7055502587
452.0,0.0,949352.7055502587
454.0,0.0,949352.7055502587
456.0,0.0,949352.7055502587
458.0,0.0,949352.7055502587
460.0,0.0,949352.7055502587
462.0,0.0,949352.7055502587
464.0,0.0,949352.7055502587
466.0,0.0,949352.7055502587
468.0,0.0,949352.7055502587
470.0,0.0,949352.7055502587
472.0,0.0,949352.7055502587
474.0,0.0,949352.7055502587
476.0,0.0,949352.7055502587
478.0,0.0,949352.7055502587
480.0,0.0,949352.7055502587
482.0,0.0,949352.7055502587
484.0,0.0,949352.7055502587
486.0,0.0,949352.7055502587
488.0,0.0,949352.7055502587
490.0,0.0,949352.7055502587
492.0,0.0,949352.7055502587
494.0,0.0,949352.7055502587
496.0,0.0,949352.7055502587
498.0,0.0,949352.7055502587
500.0,0.0,949352.7055502587
502.0,0.0,949352.7055502587
504.0,0.0,949352.7055502587
506.0,0.0,949352.7055502587
508.0,0.0,949352.7055502587
510.0,0.0,949352.7055502587
512.0,0.0,949352.7055502587
514.0,0.0,949352.7055502587
516.0,0.0,949352.7055502587
518.0,0.0,949352.7055502587
520.0,0.0,949352.7055502587
522.0,0.0,949352.7055502587
524.0,0.0,949352.7055502587
526.0,0.0,949352.7055502587
528.0,0.0,949352.7055502587
530.0,0.0,949352.7055502587
532.0,0.0,949352.7055502587
534.0,0.0,949352.7055502587
536.0,0.0,949352.7055502587
538.0,0.0,949352.7055502587
540.0,0.0,949352.7055502587
542.0,0.0,949352.7055502587
544.0,0.0,949352.7055502587
546.0,0.0,949352.7055502587
548.0,0.0,949352.7055502587
550.0,0.0,949352.7055502587
552.0,0.0,949352.7055502587
554.0,0.0,949352.7055502587
556.0,0.0,949352.7055502587
558.0,0.0,949352.7055502587
560.0,0.0,949352.7055502587
562.0,0.0,949352.7055502587
564.0,0.0,949352.7055502587
566.0,0.0,949352.7055502587
568.0,0.0,949352.7055502587
570.0,0.0,949352.7055502587
572.0,0.0,949352.7055502587
574.0,0.0,949352.7055502587
576.0,0.0,949352.7055502587
578.0,0.0,949352.7055502587
580.0,0.0,949352.7055502587
582.0,0.0,949352.7055502587
584.0,0.0,949352.7055502587
586.0,0.0,949352.7055502587
588.0,0.0,949352.7055502587
590.0,0.0,949352.7055502587
592.0,0.0,949352.7055502587
594.0,0.0,949352.7055502587
596.0,0.0,949352.7055502587
598.0,0.0,949352.7055502587
600.0,0.0,949352.7055502587
